Flt ID,Flt Dt (Z),A/C Type,STD,Dep Arp,STA,Arv Arp
XX2773,04/20/2017,31N,1255/20,JER,1355/20,LGW
XX1444,04/20/2017,32A,1255/20,LHR,1420/20,EDI
XX081,04/20/2017,74V,1255/20,LHR,1925/20,ACC
XX435,04/20/2017,32A,1255/20,AMS,1420/20,LHR
XX1395,04/20/2017,321,1300/20,MAN,1405/20,LHR
XX732,04/20/2017,319,1300/20,LHR,1445/20,GVA
XX2961,04/20/2017,31N,1300/20,GLA,1435/20,LGW
XX475,04/20/2017,32A,1300/20,BCN,1525/20,LHR
XX1394,04/20/2017,32A,1300/20,LHR,1405/20,MAN
XX460,04/20/2017,32A,1305/20,LHR,1530/20,MAD
XX1487,04/20/2017,32A,1305/20,GLA,1435/20,LHR
XX374,04/20/2017,32A,1305/20,LHR,1455/20,TLS
XX731,04/20/2017,319,1305/20,GVA,1450/20,LHR
XX232,04/20/2017,77Y,1305/20,DME,1700/20,LHR
XX287,04/20/2017,38A,1310/20,LHR,0010/21,SFO
XX2782,04/20/2017,32M,1310/20,LGW,1530/20,OPO
XX547,04/20/2017,321,1310/20,FCO,1555/20,LHR
XX830,04/20/2017,32J,1310/20,LHR,1435/20,DUB
XX335,04/20/2017,319,1315/20,ORY,1440/20,LHR
XX119,04/20/2017,77J,1315/20,LHR,2310/20,BLR
XX1312,04/20/2017,32A,1315/20,LHR,1455/20,ABZ
XX747,04/20/2017,319,1315/20,SVG,1520/20,LHR
XX362,04/20/2017,32A,1315/20,LHR,1500/20,LYS
XX2941,04/20/2017,31N,1320/20,EDI,1455/20,LGW
XX197,04/20/2017,77Z,1320/20,LHR,2335/20,IAH
XX480,04/20/2017,32A,1320/20,LHR,1530/20,BCN
XX818,04/20/2017,32A,1325/20,LHR,1520/20,CPH
XX395,04/20/2017,319,1325/20,BRU,1445/20,LHR
XX2601,04/20/2017,31N,1325/20,PSA,1535/20,LGW
XX345,04/20/2017,32A,1325/20,NCE,1535/20,LHR
XX1343,04/20/2017,319,1325/20,LBA,1435/20,LHR
XX1309,04/20/2017,319,1330/20,ABZ,1510/20,LHR
XX354,04/20/2017,321,1330/20,LHR,1540/20,NCE
XX115,04/20/2017,77Y,1330/20,LHR,2120/20,JFK
XX1334,04/20/2017,32A,1335/20,LHR,1450/20,NCL
XX164,04/20/2017,789,1335/20,TLV,1855/20,LHR
XX432,04/20/2017,32A,1340/20,LHR,1500/20,AMS
XX149,04/20/2017,32J,1340/20,LHR,1830/20,BEY
XX779,04/20/2017,32A,1340/20,ARN,1625/20,LHR
XX703,04/20/2017,32A,1340/20,VIE,1610/20,LHR
XX219,04/20/2017,74V,1340/20,LHR,2330/20,DEN
XX289,04/20/2017,74V,1340/20,LHR,0025/21,PHX
XX715,04/20/2017,319,1345/20,ZRH,1540/20,LHR
XX2587,04/20/2017,31N,1345/20,VCE,1555/20,LGW
XX716,04/20/2017,321,1345/20,LHR,1535/20,ZRH
XX563,04/20/2017,32A,1350/20,LIN,1555/20,LHR
XX542,04/20/2017,32A,1355/20,LHR,1605/20,BLQ
XX2798,04/20/2017,32M,1355/20,LGW,1640/20,SVQ
XX279,04/20/2017,789,1355/20,LHR,0055/21,SJC
XX2233,04/20/2017,77C,1400/20,LGW,2130/20,BDA
XX462,04/20/2017,767,1400/20,LHR,1630/20,MAD
XX2624,04/20/2017,31N,1400/20,LGW,1605/20,NCE
XX316,04/20/2017,319,1400/20,LHR,1520/20,CDG
XX1417,04/20/2017,319,1405/20,BHD,1530/20,LHR
XX566,04/20/2017,319,1405/20,LHR,1610/20,MXP
XX2666,04/20/2017,32M,1405/20,LGW,1755/20,RAK
XX910,04/20/2017,319,1405/20,LHR,1555/20,FRA
XX960,04/20/2017,319,1405/20,LHR,1605/20,MUC
XX942,04/20/2017,32A,1410/20,LHR,1540/20,DUS
XX734,04/20/2017,319,1410/20,LHR,1600/20,GVA
XX799,04/20/2017,32A,1410/20,HEL,1720/20,LHR
XX597,04/20/2017,321,1415/20,VCE,1640/20,LHR
XX568,04/20/2017,319,1415/20,LHR,1620/20,LHR
XX837,04/20/2017,319,1415/20,DUB,1540/20,LHR
XX502,04/20/2017,32A,1415/20,LHR,1705/20,LIS
XX568,04/20/2017,319,1415/20,LHR,1620/20,LIN
XX439,04/20/2017,32A,1420/20,AMS,1540/20,LHR
XX277,04/20/2017,78B,1420/20,LHR,2345/20,HYD
XX1453,04/20/2017,32J,1420/20,EDI,1550/20,LHR
XX754,04/20/2017,319,1420/20,LHR,1600/20,BSL
XX1448,04/20/2017,32A,1420/20,LHR,1550/20,EDI
XX887,04/20/2017,321,1420/20,OTP,1750/20,LHR
XX273,04/20/2017,77G,1420/20,LHR,0145/21,SAN
XX2610,04/20/2017,32E,1425/20,LGW,1705/20,NAP
XX953,04/20/2017,32A,1425/20,MUC,1630/20,LHR
XX1489,04/20/2017,32A,1425/20,GLA,1555/20,LHR
XX1333,04/20/2017,32C,1425/20,NCL,1545/20,LHR
XX704,04/20/2017,32A,1430/20,LHR,1650/20,VIE
XX817,04/20/2017,32A,1430/20,CPH,1635/20,LHR
XX2598,04/20/2017,32E,1430/20,LGW,1635/20,VRN
XX986,04/20/2017,32A,1430/20,LHR,1625/20,TXL
XX049,04/20/2017,74V,1430/20,LHR,0010/21,SEA
XX319,04/20/2017,319,1435/20,CDG,1555/20,LHR
XX016,04/20/2017,77G,1435/20,SIN,0405/21,LHR
XX966,04/20/2017,319,1435/20,LHR,1620/20,HAM
XX941,04/20/2017,319,1440/20,DUS,1610/20,LHR
XX397,04/20/2017,319,1440/20,BRU,1555/20,LHR
XX920,04/20/2017,319,1440/20,LHR,1630/20,STR
XX229,04/20/2017,78B,1440/20,LHR,2235/20,BWI
XX985,04/20/2017,319,1445/20,TXL,1645/20,LHR
XX468,04/20/2017,32A,1445/20,LHR,1650/20,BIO
XX2795,04/20/2017,32E,1445/20,VLC,1715/20,LGW
XX1399,04/20/2017,32A,1445/20,MAN,1550/20,LHR
XX005,04/20/2017,789,1445/20,LHR,0225/21,NRT
XX1396,04/20/2017,319,1445/20,LHR,1555/20,MAN
XX554,04/20/2017,32A,1445/20,LHR,1720/20,FCO
XX2774,04/20/2017,31N,1450/20,LGW,1555/20,JER
XX369,04/20/2017,32A,1450/20,MRS,1650/20,LHR
XX450,04/20/2017,321,1450/20,LHR,1715/20,PMI
XX2716,04/20/2017,32E,1455/20,LGW,1750/20,AGP
XX227,04/20/2017,77G,1455/20,LHR,0010/21,ATL
XX2585,04/20/2017,32E,1455/20,VCE,1705/20,LGW
XX1314,04/20/2017,321,1455/20,LHR,1635/20,ABZ
XX1447,04/20/2017,32A,1500/20,EDI,1625/20,LHR
XX009,04/20/2017,77J,1500/20,LHR,0240/21,BKK
XX147,04/20/2017,32J,1500/20,LHR,2015/20,AMM
XX718,04/20/2017,319,1505/20,LHR,1655/20,ZRH
XX2644,04/20/2017,32E,1505/20,LGW,1820/20,MLA
XX113,04/20/2017,77Z,1505/20,LHR,2305/20,JFK
XX297,04/20/2017,74S,1505/20,LHR,2340/20,ORD
XX440,04/20/2017,32Z,1510/20,LHR,1630/20,AMS
XX491,04/20/2017,32A,1510/20,GIB,1805/20,LHR
XX034,04/20/2017,789,1510/20,KUL,0425/21,LHR
XX912,04/20/2017,319,1510/20,LHR,1655/20,FRA
XX234,04/20/2017,32J,1510/20,DME,1920/20,LHR
XX2681,04/20/2017,32E,1510/20,DBV,1800/20,LGW
XX792,04/20/2017,32A,1510/20,LHR,1715/20,GOT
XX269,04/20/2017,38A,1510/20,LHR,0220/21,LAX
XX2696,04/20/2017,32M,1510/20,LGW,1805/20,FAO
XX975,04/20/2017,319,1510/20,HAM,1655/20,LHR
XX032,04/20/2017,38A,1510/20,HKG,0350/21,LHR
XX012,04/20/2017,38A,1515/20,SIN,0450/21,LHR
XX348,04/20/2017,767,1515/20,LHR,1725/20,NCE
XX398,04/20/2017,319,1515/20,LHR,1630/20,BRU
XX875,04/20/2017,32A,1515/20,BUD,1755/20,LHR
XX2762,04/20/2017,31N,1515/20,LGW,1635/20,AMS
XX861,04/20/2017,32A,1515/20,PRG,1720/20,LHR
XX909,04/20/2017,319,1520/20,FRA,1710/20,LHR
XX2578,04/20/2017,31N,1520/20,LGW,1720/20,TRN
XX039,04/20/2017,77G,1520/20,LHR,0130/21,PEK
XX336,04/20/2017,319,1520/20,LHR,1645/20,ORY
XX806,04/20/2017,32A,1520/20,LHR,1700/20,BLL
XX1488,04/20/2017,321,1520/20,LHR,1650/20,GLA
XX2577,04/20/2017,31N,1525/20,TRN,1720/20,LGW
XX829,04/20/2017,32J,1525/20,DUB,1655/20,LHR
XX1452,04/20/2017,32A,1525/20,LHR,1650/20,EDI
XX2708,04/20/2017,32E,1525/20,LGW,1740/20,BCN
XX767,04/20/2017,319,1525/20,OSL,1750/20,LHR
XX243,04/20/2017,74S,1530/20,LHR,0255/21,MEX
XX820,04/20/2017,32A,1530/20,LHR,1730/20,CPH
XX1335,04/20/2017,32A,1530/20,NCL,1645/20,LHR
XX954,04/20/2017,319,1530/20,LHR,1725/20,MUC
XX559,04/20/2017,767,1530/20,FCO,1810/20,LHR
XX1313,04/20/2017,32A,1535/20,ABZ,1710/20,LHR
XX856,04/20/2017,32A,1535/20,LHR,1735/20,PRG
XX733,04/20/2017,319,1535/20,GVA,1715/20,LHR
XX2273,04/20/2017,77D,1535/20,LGW,2330/20,JFK
XX486,04/20/2017,32A,1540/20,LHR,1750/20,BCN
XX375,04/20/2017,32A,1540/20,TLS,1735/20,LHR
XX275,04/20/2017,74V,1540/20,LHR,0220/21,LAS
XX464,04/20/2017,319,1545/20,LHR,1810/20,MAD
XX167,04/20/2017,77Y,1545/20,LHR,2035/20,TLV
XX028,04/20/2017,77G,1545/20,HKG,0435/21,LHR
XX363,04/20/2017,32A,1545/20,LYS,1725/20,LHR
XX2652,04/20/2017,31N,1545/20,LGW,1745/20,SZG
XX203,04/20/2017,77Z,1545/20,LHR,2320/20,BOS
XX433,04/20/2017,32A,1550/20,AMS,1705/20,LHR
XX1418,04/20/2017,32A,1555/20,LHR,1720/20,BHD
XX189,04/20/2017,789,1555/20,LHR,2345/20,EWR
XX872,04/20/2017,32A,1600/20,LHR,1830/20,KRK
XX782,04/20/2017,32A,1600/20,LHR,1835/20,ARN
XX781,04/20/2017,767,1605/20,ARN,1850/20,LHR
XX323,04/20/2017,319,1610/20,CDG,1725/20,LHR
XX2944,04/20/2017,31N,1610/20,LGW,1740/20,EDI
XX099,04/20/2017,78B,1610/20,LHR,2359/20,YYZ
XX819,04/20/2017,32A,1615/20,CPH,1820/20,LHR
XX155,04/20/2017,789,1615/20,LHR,2055/20,CAI
XX370,04/20/2017,32A,1615/20,LHR,1815/20,MRS
XX481,04/20/2017,32A,1615/20,BCN,1835/20,LHR
XX851,04/20/2017,32A,1615/20,WAW,1855/20,LHR
XX453,04/20/2017,321,1620/20,IBZ,1855/20,LHR
XX293,04/20/2017,77Y,1620/20,LHR,0020/21,IAD
XX956,04/20/2017,319,1620/20,LHR,1815/20,MUC
XX461,04/20/2017,32A,1620/20,MAD,1845/20,LHR
XX244,04/20/2017,77J,1620/20,EZE,0535/21,LHR
XX085,04/20/2017,74V,1620/20,LHR,0150/21,YVR
XX2626,04/20/2017,31N,1625/20,LGW,1830/20,NCE
XX944,04/20/2017,319,1625/20,LHR,1750/20,DUS
XX2783,04/20/2017,32M,1625/20,OPO,1840/20,LGW
XX1454,04/20/2017,319,1625/20,LHR,1750/20,EDI
XX943,04/20/2017,32A,1630/20,DUS,1755/20,LHR
XX768,04/20/2017,319,1630/20,LHR,1845/20,OSL
XX1344,04/20/2017,319,1630/20,LHR,1735/20,LBA
XX1455,04/20/2017,32A,1630/20,EDI,1755/20,LHR
XX2775,04/20/2017,31N,1635/20,JER,1735/20,LGW
XX663,04/20/2017,767,1635/20,LCA,2130/20,LHR
XX978,04/20/2017,319,1635/20,LHR,1810/20,HAJ
XX355,04/20/2017,321,1635/20,NCE,1845/20,LHR
XX1403,04/20/2017,319,1640/20,MAN,1745/20,LHR
XX095,04/20/2017,78B,1640/20,LHR,2345/20,YUL
XX911,04/20/2017,319,1640/20,FRA,1825/20,LHR
XX680,04/20/2017,32A,1640/20,LHR,2040/20,IST
XX717,04/20/2017,321,1640/20,ZRH,1830/20,LHR
XX356,04/20/2017,32A,1640/20,LHR,1845/20,NCE
XX755,04/20/2017,319,1640/20,BSL,1820/20,LHR
XX824,04/20/2017,32A,1640/20,LHR,1805/20,DUB
XX2776,04/20/2017,31N,1645/20,LGW,1750/20,JER
XX9272E,04/20/2017,32Z,1645/20,AMS,1810/20,LHR
XX736,04/20/2017,32A,1645/20,LHR,1830/20,GVA
XX322,04/20/2017,319,1645/20,LHR,1805/20,CDG
XX735,04/20/2017,319,1645/20,GVA,1830/20,LHR
XX2625,04/20/2017,31N,1650/20,NCE,1850/20,LGW
XX961,04/20/2017,319,1650/20,MUC,1855/20,LHR
XX567,04/20/2017,319,1700/20,MXP,1905/20,LHR
XX580,04/20/2017,319,1700/20,LHR,1900/20,MXP
XX179,04/20/2017,77Y,1700/20,LHR,0055/21,JFK
XX633,04/20/2017,767,1700/20,ATH,2050/20,LHR
XX442,04/20/2017,321,1705/20,LHR,1825/20,AMS
XX545,04/20/2017,32A,1705/20,BLQ,1925/20,LHR
XX9255P,04/20/2017,32C,1705/20,LHR,1750/20,LGW
XX967,04/20/2017,319,1705/20,HAM,1850/20,LHR
XX921,04/20/2017,319,1705/20,STR,1850/20,LHR
XX418,04/20/2017,32A,1710/20,LHR,1830/20,LUX
XX1402,04/20/2017,32A,1710/20,LHR,1815/20,MAN
XX399,04/20/2017,319,1710/20,BRU,1825/20,LHR
XX569,04/20/2017,319,1710/20,LIN,1910/20,LHR
XX1492,04/20/2017,321,1715/20,LHR,1840/20,GLA
XX987,04/20/2017,32A,1715/20,TXL,1915/20,LHR
XX1316,04/20/2017,32J,1715/20,LHR,1850/20,ABZ
XX1336,04/20/2017,32A,1720/20,LHR,1835/20,NCL
XX103,04/20/2017,78B,1720/20,LHR,0215/21,YYC
XX2599,04/20/2017,32E,1720/20,VRN,1920/20,LGW
XX056,04/20/2017,38A,1720/20,JNB,0430/21,LHR
XX215,04/20/2017,77G,1720/20,LHR,0050/21,BOS
XX2763,04/20/2017,31N,1720/20,AMS,1835/20,LGW
XX1315,04/20/2017,321,1725/20,ABZ,1900/20,LHR
XX441,04/20/2017,32Z,1725/20,AMS,1845/20,LHR
XX058,04/20/2017,74V,1730/20,CPT,0530/21,LHR
XX337,04/20/2017,319,1730/20,ORY,1850/20,LHR
XX463,04/20/2017,767,1730/20,MAD,1950/20,LHR
XX1458,04/20/2017,32A,1730/20,LHR,1855/20,EDI
XX972,04/20/2017,32A,1730/20,LHR,1910/20,HAM
XX748,04/20/2017,32A,1735/20,LHR,1910/20,BSL
XX558,04/20/2017,32A,1735/20,LHR,2010/20,FCO
XX570,04/20/2017,319,1735/20,LHR,1930/20,LIN
XX705,04/20/2017,32A,1735/20,VIE,2000/20,LHR
XX1495,04/20/2017,321,1735/20,GLA,1900/20,LHR
XX798,04/20/2017,32A,1740/20,LHR,2035/20,HEL
XX2799,04/20/2017,32M,1740/20,SVQ,2020/20,LGW
XX719,04/20/2017,319,1740/20,ZRH,1930/20,LHR
XX031,04/20/2017,38A,1740/20,LHR,0540/21,HKG
XX1459,04/20/2017,32A,1740/20,EDI,1910/20,LHR
XX469,04/20/2017,32A,1740/20,BIO,1930/20,LHR
XX913,04/20/2017,319,1740/20,FRA,1925/20,LHR
XX807,04/20/2017,32A,1740/20,BLL,1930/20,LHR
XX2733,04/20/2017,32E,1745/20,ACE,2155/20,LGW
XX2611,04/20/2017,32E,1750/20,NAP,2040/20,LGW
XX503,04/20/2017,32A,1750/20,LIS,2025/20,LHR
XX1486,04/20/2017,32A,1755/20,LHR,1925/20,GLA
XX822,04/20/2017,32A,1755/20,LHR,1955/20,CPH
XX338,04/20/2017,32A,1800/20,LHR,1920/20,ORY
XX884,04/20/2017,321,1800/20,LHR,2115/20,OTP
XX1419,04/20/2017,32A,1800/20,BHD,1920/20,LHR
XX2788,04/20/2017,32E,1805/20,LGW,1945/20,BOD
XX055,04/20/2017,38A,1805/20,LHR,0505/21,JNB
XX946,04/20/2017,319,1805/20,LHR,1930/20,DUS
XX2588,04/20/2017,32E,1805/20,LGW,2015/20,VCE
XX793,04/20/2017,32A,1805/20,GOT,2015/20,LHR
XX1426,04/20/2017,32A,1810/20,LHR,1935/20,BHD
XX2579,04/20/2017,31N,1810/20,TRN,2000/20,LGW
XX1345,04/20/2017,319,1810/20,LBA,1920/20,LHR
XX451,04/20/2017,321,1810/20,PMI,2045/20,LHR
XX706,04/20/2017,32A,1815/20,LHR,2030/20,VIE
XX364,04/20/2017,32A,1815/20,LHR,1955/20,LYS
XX2945,04/20/2017,31N,1815/20,EDI,1950/20,LGW
XX482,04/20/2017,32A,1815/20,LHR,2020/20,BCN
XX955,04/20/2017,319,1815/20,MUC,2015/20,LHR
XX821,04/20/2017,32A,1815/20,CPH,2020/20,LHR
XX555,04/20/2017,32A,1815/20,FCO,2055/20,LHR
XX802,04/20/2017,32A,1820/20,LHR,2020/20,GOT
XX988,04/20/2017,32A,1820/20,LHR,2010/20,TXL
XX857,04/20/2017,32A,1820/20,PRG,2025/20,LHR
XX257,04/20/2017,789,1825/20,LHR,0250/21,DEL
XX770,04/20/2017,319,1825/20,LHR,2040/20,OSL
XX2709,04/20/2017,32E,1825/20,BCN,2040/20,LGW
XX2964,04/20/2017,31N,1825/20,LGW,1945/20,GLA
XX1463,04/20/2017,319,1825/20,EDI,1955/20,LHR
XX246,04/20/2017,77Z,1830/20,GRU,0555/21,LHR
XX2777,04/20/2017,31N,1830/20,JER,1930/20,LGW
XX444,04/20/2017,32A,1835/20,LHR,1955/20,AMS
XX2717,04/20/2017,32E,1835/20,AGP,2120/20,LGW
XX487,04/20/2017,32A,1835/20,BCN,2050/20,LHR
XX349,04/20/2017,767,1840/20,NCE,2050/20,LHR
XX2667,04/20/2017,32M,1840/20,RAK,2205/20,LGW
XX916,04/20/2017,319,1840/20,LHR,2020/20,FRA
XX404,04/20/2017,319,1840/20,LHR,1950/20,BRU
XX945,04/20/2017,319,1845/20,DUS,2010/20,LHR
XX054,04/20/2017,74S,1845/20,JNB,0555/21,LHR
XX720,04/20/2017,319,1845/20,LHR,2035/20,ZRH
XX823,04/20/2017,32A,1845/20,DUB,2010/20,LHR
XX2159,04/20/2017,77D,1845/20,UVF,1950/20,POS
XX858,04/20/2017,32A,1850/20,LHR,2050/20,PRG
XX183,04/20/2017,74S,1850/20,LHR,0235/21,JFK
XX2697,04/20/2017,32M,1850/20,FAO,2135/20,LGW
XX1407,04/20/2017,32A,1850/20,MAN,1955/20,LHR
XX011,04/20/2017,38A,1855/20,LHR,0805/21,SIN
XX239,04/20/2017,77Y,1855/20,LHR,0215/21,BOS
XX738,04/20/2017,319,1855/20,LHR,2035/20,GVA
XX979,04/20/2017,319,1855/20,HAJ,2030/20,LHR
XX465,04/20/2017,319,1900/20,MAD,2115/20,LHR
XX327,04/20/2017,319,1900/20,CDG,2015/20,LHR
XX957,04/20/2017,319,1900/20,MUC,2100/20,LHR
XX2157,04/20/2017,77C,1900/20,ANU,2105/20,PLS
XX786,04/20/2017,32A,1905/20,LHR,2135/20,ARN
XX1462,04/20/2017,319,1905/20,LHR,2030/20,EDI
XX2645,04/20/2017,32E,1905/20,MLA,2225/20,LGW
XX371,04/20/2017,32A,1905/20,MRS,2100/20,LHR
XX2653,04/20/2017,31N,1910/20,SZG,2115/20,LGW
XX2710,04/20/2017,32E,1910/20,LGW,2115/20,BCN
XX2778,04/20/2017,31N,1910/20,LGW,2015/20,JER
XX756,04/20/2017,319,1915/20,LHR,2055/20,BSL
XX2627,04/20/2017,31N,1915/20,NCE,2110/20,LGW
XX598,04/20/2017,32A,1915/20,LHR,2125/20,VCE
XX033,04/20/2017,789,1915/20,LHR,0805/21,KUL
XX1337,04/20/2017,32A,1915/20,NCL,2030/20,LHR
XX077,04/20/2017,77Z,1920/20,LHR,0355/21,LAD
XX783,04/20/2017,32A,1920/20,ARN,2150/20,LHR
XX443,04/20/2017,321,1920/20,AMS,2035/20,LHR
XX544,04/20/2017,319,1920/20,LHR,2130/20,BLQ
XX970,04/20/2017,319,1920/20,LHR,2055/20,HAJ
XX419,04/20/2017,32A,1920/20,LUX,2045/20,LHR
XX873,04/20/2017,32A,1920/20,KRK,2150/20,LHR
XX737,04/20/2017,32A,1920/20,GVA,2055/20,LHR
XX504,04/20/2017,32A,1925/20,LHR,2210/20,LIS
XX253,04/20/2017,77J,1925/20,NAS,2050/20,GCM
XX769,04/20/2017,319,1925/20,OSL,2135/20,LHR
XX958,04/20/2017,319,1930/20,LHR,2125/20,MUC
XX1404,04/20/2017,32A,1930/20,LHR,2030/20,MAN
XX1497,04/20/2017,321,1930/20,GLA,2050/20,LHR
XX826,04/20/2017,319,1935/20,LHR,2055/20,DUB
XX326,04/20/2017,319,1935/20,LHR,2050/20,CDG
XX1465,04/20/2017,32A,1935/20,EDI,2100/20,LHR
XX582,04/20/2017,319,1935/20,LHR,2130/20,MXP
XX376,04/20/2017,321,1935/20,LHR,2125/20,TLS
XX1317,04/20/2017,32J,1935/20,ABZ,2105/20,LHR
XX581,04/20/2017,319,1950/20,MXP,2140/20,LHR
XX634,04/20/2017,32A,1950/20,LHR,2325/20,ATH
XX1338,04/20/2017,321,1955/20,LHR,2105/20,NCL
XX1318,04/20/2017,32A,1955/20,LHR,2125/20,ABZ
XX1498,04/20/2017,321,1955/20,LHR,2120/20,GLA
XX749,04/20/2017,32A,1955/20,BSL,2130/20,LHR
XX870,04/20/2017,32A,1955/20,LHR,2225/20,BUD
XX2063,04/20/2017,77K,2005/20,LGW,0800/21,MRU
XX1493,04/20/2017,32A,2005/20,GLA,2125/20,LHR
XX153,04/20/2017,77J,2010/20,LHR,0155/21,IKA
XX064,04/20/2017,74V,2015/20,NBO,0455/21,LHR
XX138,04/20/2017,789,2015/20,BOM,0550/21,LHR
XX052,04/20/2017,77Y,2015/20,SEA,0545/21,LHR
XX2968,04/20/2017,31N,2020/20,LGW,2140/20,GLA
XX109,04/20/2017,77Y,2020/20,LHR,0330/21,DXB
XX142,04/20/2017,789,2020/20,DEL,0530/21,LHR
XX199,04/20/2017,77G,2025/20,LHR,0540/21,BOM
XX2946,04/20/2017,32E,2025/20,LGW,2145/20,EDI
XX057,04/20/2017,74V,2025/20,LHR,0715/21,JNB
XX059,04/20/2017,74V,2030/20,LHR,0800/21,CPT
XX1496,04/20/2017,319,2035/20,LHR,2200/20,GLA
XX015,04/20/2017,77G,2035/20,LHR,0945/21,SIN
XX2789,04/20/2017,32E,2035/20,BOD,2215/20,LGW
XX2965,04/20/2017,31N,2045/20,GLA,2210/20,LGW
XX027,04/20/2017,77G,2045/20,LHR,0840/21,HKG
XX247,04/20/2017,77Z,2050/20,LHR,0845/21,GRU
XX123,04/20/2017,77Y,2050/20,LHR,0345/21,DOH
XX1460,04/20/2017,767,2050/20,LHR,2210/20,EDI
XX251,04/20/2017,789,2055/20,LHR,1130/21,SCL
XX245,04/20/2017,77J,2055/20,LHR,1045/21,EZE
XX157,04/20/2017,74S,2055/20,LHR,0305/21,KWI
XX2581,04/20/2017,32E,2100/20,VCE,2305/20,LGW
XX194,04/20/2017,77Z,2105/20,IAH,0625/21,LHR
XX2154,04/20/2017,77C,2110/20,BGI,0520/21,LGW
XX206,04/20/2017,74V,2110/20,MIA,0540/21,LHR
XX106,04/20/2017,74S,2110/20,DXB,0455/21,LHR
XX105,04/20/2017,77X,2120/20,LHR,0415/21,DXB
XX133,04/20/2017,789,2130/20,LHR,0335/21,JED
XX163,04/20/2017,32J,2130/20,LHR,0230/21,TLV
XX237,04/20/2017,32J,2135/20,LHR,0125/21,DME
XX083,04/20/2017,77Z,2135/20,LHR,0345/21,ABV
XX161,04/20/2017,789,2135/20,LHR,0900/21,PVG
XX2204,04/20/2017,77D,2135/20,PUJ,0550/21,LGW
XX2036,04/20/2017,77D,2135/20,MCO,0555/21,LGW
XX262,04/20/2017,74S,2135/20,RUH,0435/21,LHR
XX2158,04/20/2017,77D,2135/20,POS,2235/20,UVF
XX072,04/20/2017,789,2145/20,AUH,0525/21,LHR
XX074,04/20/2017,77Y,2155/20,LOS,0425/21,LHR
XX216,04/20/2017,74S,2200/20,IAD,0520/21,LHR
XX124,04/20/2017,77X,2200/20,BAH,0515/21,LHR
XX2705,04/20/2017,32E,2210/20,BCN,0025/21,LGW
XX184,04/20/2017,77Y,2220/20,EWR,0515/21,LHR
XX2166,04/20/2017,77D,2220/20,TPA,0650/21,LGW
XX2278,04/20/2017,77K,2220/20,OAK,0840/21,LGW
XX002,04/20/2017,318,2225/20,JFK,0550/21,LCY
XX066,04/20/2017,74S,2230/20,PHL,0535/21,LHR
XX294,04/20/2017,74V,2230/20,ORD,0620/21,LHR
XX112,04/20/2017,74S,2230/20,JFK,0525/21,LHR
XX282,04/20/2017,38A,2235/20,LAX,0910/21,LHR
XX078,04/20/2017,74V,2235/20,ACC,0515/21,LHR
XX2256,04/20/2017,77C,2235/20,PLS,0030/21,ANU
XX092,04/20/2017,74S,2235/20,YYZ,0550/21,LHR
XX174,04/20/2017,77Y,2300/20,JFK,0610/21,LHR
XX2232,04/20/2017,77C,2315/20,BDA,0600/21,LGW
XX192,04/20/2017,74S,2315/20,DFW,0810/21,LHR
XX212,04/20/2017,74S,2320/20,BOS,0550/21,LHR
XX190,04/20/2017,789,2320/20,AUS,0850/21,LHR
XX176,04/20/2017,77Y,2330/20,JFK,0635/21,LHR
XX8006,04/20/2017,75O,2330/20,JFK,0700/21,ORY
XX284,04/20/2017,74S,2335/20,SFO,1000/21,LHR
XX2158,04/20/2017,77D,2335/20,UVF,0755/21,LGW
XX252,04/20/2017,77J,2350/20,GCM,0120/21,NAS
XX008,04/20/2017,77G,2350/20,HND,1210/21,LHR
XX2038,04/20/2017,77K,2355/20,MCO,0825/21,LGW
XX036,04/21/2017,78B,0001/21,MAA,1050/21,LHR
XX270,04/21/2017,74V,0010/21,LAS,1010/21,LHR
XX8004,04/21/2017,76L,0025/21,EWR,0755/21,ORY
XX116,04/21/2017,74S,0025/21,JFK,0735/21,LHR
XX208,04/21/2017,38A,0040/21,MIA,0920/21,LHR
XX172,04/21/2017,74V,0045/21,JFK,0750/21,LHR
XX196,04/21/2017,77Z,0125/21,IAH,1045/21,LHR
XX202,04/21/2017,77Z,0130/21,BOS,0805/21,LHR
XX118,04/21/2017,77J,0130/21,BLR,1210/21,LHR
XX114,04/21/2017,77Z,0130/21,JFK,0835/21,LHR
XX188,04/21/2017,789,0130/21,EWR,0820/21,LHR
XX218,04/21/2017,74V,0130/21,DEN,1030/21,LHR
XX094,04/21/2017,78B,0135/21,YUL,0805/21,LHR
XX018,04/21/2017,78B,0135/21,ICN,1330/21,LHR
XX228,04/21/2017,78B,0140/21,BWI,0850/21,LHR
XX2256,04/20/2017,77C,0140/21,ANU,0935/21,LGW
XX296,04/21/2017,74S,0140/21,ORD,0925/21,LHR
XX276,04/21/2017,78B,0145/21,HYD,1210/21,LHR
XX2272,04/21/2017,77D,0200/21,JFK,0900/21,LGW
XX098,04/21/2017,78B,0200/21,YYZ,0905/21,LHR
XX048,04/21/2017,74V,0215/21,SEA,1125/21,LHR
XX292,04/21/2017,77Y,0220/21,IAD,0930/21,LHR
XX286,04/21/2017,38A,0230/21,SFO,1255/21,LHR
XX252,04/20/2017,77J,0230/21,NAS,1100/21,LHR
XX214,04/21/2017,77G,0240/21,BOS,0910/21,LHR
XX288,04/21/2017,74V,0240/21,PHX,1235/21,LHR
